,Strategy,Modelo,Tbdf,Precision,Recall,Accuracy,F1-score,Real_samples,Predicted_samples,Fp,Fn,Allucination Rate
195,few_shot_3,mistral_7b,threat,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,13.0,13.0,8.0,8.0,0.0
196,few_shot_3,mistral_7b,identify attack/name calling,0.0,0.0,0.0,0.0,13.0,4.0,4.0,13.0,0.0
197,few_shot_3,mistral_7b,none,0.8902093944538766,0.8416265382557517,0.8416265382557517,0.8652365236523653,1869.0,1767.0,194.0,296.0,0.0
198,few_shot_3,mistral_7b,entitlement,0.02564102564102564,0.09090909090909091,0.09090909090909091,0.04,22.0,78.0,76.0,20.0,0.0
199,few_shot_3,mistral_7b,insulting,0.10526315789473684,0.8695652173913043,0.8695652173913043,0.18779342723004694,69.0,570.0,510.0,9.0,0.0
200,few_shot_3,phi3_3.8b,bitter frustration,0.10215053763440861,0.20430107526881722,0.20430107526881722,0.13620071684587814,186.0,372.0,334.0,148.0,0.0
201,few_shot_3,phi3_3.8b,impatience,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0
202,few_shot_3,phi3_3.8b,mocking,0.0,0.0,0.0,0.0,97.0,3.0,3.0,97.0,0.0
203,few_shot_3,phi3_3.8b,irony,0.01279317697228145,0.2,0.2,0.02404809619238477,30.0,469.0,463.0,24.0,0.0
204,few_shot_3,phi3_3.8b,vulgarity,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0
205,few_shot_3,phi3_3.8b,threat,0.041666666666666664,0.07692307692307693,0.07692307692307693,0.05405405405405406,13.0,24.0,23.0,12.0,0.0
206,few_shot_3,phi3_3.8b,identify attack/name calling,0.004911591355599214,0.38461538461538464,0.38461538461538464,0.009699321047526674,13.0,1018.0,1013.0,8.0,0.0
207,few_shot_3,phi3_3.8b,none,0.8688524590163934,0.02835741037988229,0.02835741037988229,0.054922279792746116,1869.0,61.0,8.0,1816.0,0.0
208,few_shot_3,phi3_3.8b,entitlement,0.024390243902439025,0.13636363636363635,0.13636363636363635,0.041379310344827586,22.0,123.0,120.0,19.0,0.0
209,few_shot_3,phi3_3.8b,insulting,0.029498525073746312,0.14492753623188406,0.14492753623188406,0.049019607843137254,69.0,339.0,329.0,59.0,0.0
210,few_shot_3,phi4_14b,bitter frustration,0.0,0.0,0.0,0.0,186.0,0.0,0.0,186.0,0.0
211,few_shot_3,phi4_14b,impatience,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0
212,few_shot_3,phi4_14b,mocking,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0
213,few_shot_3,phi4_14b,irony,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0
214,few_shot_3,phi4_14b,vulgarity,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0
215,few_shot_3,phi4_14b,threat,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.25,13.0,3.0,1.0,11.0,0.0
216,few_shot_3,phi4_14b,identify attack/name calling,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0
217,few_shot_3,phi4_14b,none,0.9206917113893858,0.8261102193686464,0.8261102193686464,0.8708403835307389,1869.0,1677.0,133.0,325.0,0.0
218,few_shot_3,phi4_14b,entitlement,0.02564102564102564,0.09090909090909091,0.09090909090909091,0.04,22.0,78.0,76.0,20.0,0.0
219,few_shot_3,phi4_14b,insulting,0.08948863636363637,0.9130434782608695,0.9130434782608695,0.1630012936610608,69.0,704.0,641.0,6.0,0.0
220,one_shot,deepseek-14b,bitter frustration,0.23783783783783785,0.23655913978494625,0.23655913978494625,0.2371967654986523,186.0,185.0,141.0,142.0,0.0
221,one_shot,deepseek-14b,impatience,0.1863013698630137,0.5396825396825397,0.5396825396825397,0.2769857433808554,126.0,365.0,297.0,58.0,0.0
222,one_shot,deepseek-14b,mocking,0.20105820105820105,0.3917525773195876,0.3917525773195876,0.26573426573426573,97.0,189.0,151.0,59.0,0.0
223,one_shot,deepseek-14b,irony,0.0,0.0,0.0,0.0,30.0,3.0,3.0,30.0,0.0
224,one_shot,deepseek-14b,vulgarity,0.28888888888888886,0.35135135135135137,0.35135135135135137,0.3170731707317073,37.0,45.0,32.0,24.0,0.0
225,one_shot,deepseek-14b,threat,0.25,0.8461538461538461,0.8461538461538461,0.38596491228070173,13.0,44.0,33.0,2.0,0.0
226,one_shot,deepseek-14b,identify attack/name calling,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,13.0,13.0,11.0,11.0,0.0
227,one_shot,deepseek-14b,none,0.9041269841269841,0.7619047619047619,0.7619047619047619,0.826945412311266,1869.0,1575.0,151.0,445.0,0.0
228,one_shot,deepseek-14b,entitlement,0.043478260869565216,0.045454545454545456,0.045454545454545456,0.044444444444444446,22.0,23.0,22.0,21.0,0.0
229,one_shot,deepseek-14b,insulting,0.6,0.17391304347826086,0.17391304347826086,0.2696629213483146,69.0,20.0,8.0,57.0,0.0
230,one_shot,deepseek-8b,bitter frustration,0.2222222222222222,0.20430107526881722,0.20430107526881722,0.21288515406162464,186.0,171.0,133.0,148.0,0.0
231,one_shot,deepseek-8b,impatience,0.2727272727272727,0.19047619047619047,0.19047619047619047,0.22429906542056074,126.0,88.0,64.0,102.0,0.0
232,one_shot,deepseek-8b,mocking,0.16379310344827586,0.1958762886597938,0.1958762886597938,0.1784037558685446,97.0,116.0,97.0,78.0,0.0
233,one_shot,deepseek-8b,irony,0.07142857142857142,0.1,0.1,0.08333333333333333,30.0,42.0,39.0,27.0,0.0
234,one_shot,deepseek-8b,vulgarity,0.2289156626506024,0.5135135135135135,0.5135135135135135,0.31666666666666665,37.0,83.0,64.0,18.0,0.0
235,one_shot,deepseek-8b,threat,0.17647058823529413,0.46153846153846156,0.46153846153846156,0.2553191489361702,13.0,34.0,28.0,7.0,0.0
236,one_shot,deepseek-8b,identify attack/name calling,0.08695652173913043,0.3076923076923077,0.3076923076923077,0.13559322033898305,13.0,46.0,42.0,9.0,0.0
237,one_shot,deepseek-8b,none,0.8823870220162224,0.8148742643124666,0.8148742643124666,0.8472878998609179,1869.0,1726.0,203.0,346.0,0.0
238,one_shot,deepseek-8b,entitlement,0.044444444444444446,0.2727272727272727,0.2727272727272727,0.07643312101910828,22.0,135.0,129.0,16.0,0.0
239,one_shot,deepseek-8b,insulting,0.47619047619047616,0.14492753623188406,0.14492753623188406,0.2222222222222222,69.0,21.0,11.0,59.0,0.0
240,one_shot,gemma2_9b,bitter frustration,0.29411764705882354,0.34946236559139787,0.34946236559139787,0.3194103194103194,186.0,221.0,156.0,121.0,0.0
241,one_shot,gemma2_9b,impatience,0.11379310344827587,0.5238095238095238,0.5238095238095238,0.18696883852691218,126.0,580.0,514.0,60.0,0.0
242,one_shot,gemma2_9b,mocking,0.23076923076923078,0.4329896907216495,0.4329896907216495,0.3010752688172043,97.0,182.0,140.0,55.0,0.0
243,one_shot,gemma2_9b,irony,0.039473684210526314,0.1,0.1,0.05660377358490566,30.0,76.0,73.0,27.0,0.0
244,one_shot,gemma2_9b,vulgarity,0.36,0.24324324324324326,0.24324324324324326,0.2903225806451613,37.0,25.0,16.0,28.0,0.0
245,one_shot,gemma2_9b,threat,0.24390243902439024,0.7692307692307693,0.7692307692307693,0.37037037037037035,13.0,41.0,31.0,3.0,0.0
246,one_shot,gemma2_9b,identify attack/name calling,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.14285714285714285,13.0,15.0,13.0,11.0,0.0
247,one_shot,gemma2_9b,none,0.9356153219233904,0.6142322097378277,0.6142322097378277,0.7416020671834626,1869.0,1227.0,79.0,721.0,0.0
248,one_shot,gemma2_9b,entitlement,0.07142857142857142,0.13636363636363635,0.13636363636363635,0.09375,22.0,42.0,39.0,19.0,0.0
249,one_shot,gemma2_9b,insulting,0.2830188679245283,0.21739130434782608,0.21739130434782608,0.2459016393442623,69.0,53.0,38.0,54.0,0.0
250,one_shot,gemma_7b,bitter frustration,0.22580645161290322,0.07526881720430108,0.07526881720430108,0.11290322580645161,186.0,62.0,48.0,172.0,0.0
251,one_shot,gemma_7b,impatience,0.06018916595012898,0.5555555555555556,0.5555555555555556,0.10861132660977502,126.0,1163.0,1093.0,56.0,0.0
252,one_shot,gemma_7b,mocking,0.13043478260869565,0.4020618556701031,0.4020618556701031,0.19696969696969696,97.0,299.0,260.0,58.0,0.0
253,one_shot,gemma_7b,irony,0.017543859649122806,0.1,0.1,0.029850746268656716,30.0,171.0,168.0,27.0,0.0
254,one_shot,gemma_7b,vulgarity,0.29411764705882354,0.2702702702702703,0.2702702702702703,0.28169014084507044,37.0,34.0,24.0,27.0,0.0
255,one_shot,gemma_7b,threat,0.18181818181818182,0.6153846153846154,0.6153846153846154,0.2807017543859649,13.0,44.0,36.0,5.0,0.0
256,one_shot,gemma_7b,identify attack/name calling,0.003484320557491289,0.07692307692307693,0.07692307692307693,0.006666666666666667,13.0,287.0,286.0,12.0,0.0
257,one_shot,gemma_7b,none,0.8911764705882353,0.16211878009630817,0.16211878009630817,0.2743322770484382,1869.0,340.0,37.0,1566.0,0.0
258,one_shot,gemma_7b,entitlement,0.0,0.0,0.0,0.0,22.0,34.0,34.0,22.0,0.0
259,one_shot,gemma_7b,insulting,0.39285714285714285,0.15942028985507245,0.15942028985507245,0.2268041237113402,69.0,28.0,17.0,58.0,0.0
260,gpt_4o_mini_one_shot,gpt-4o-mini_one,bitter frustration,0.2524875621890547,0.41260162601626016,0.41260162601626016,0.3132716049382716,492.0,804.0,601.0,289.0,0.0
261,gpt_4o_mini_one_shot,gpt-4o-mini_one,impatience,0.18127490039840638,0.34210526315789475,0.34210526315789475,0.23697916666666666,266.0,502.0,411.0,175.0,0.0
262,gpt_4o_mini_one_shot,gpt-4o-mini_one,mocking,0.24882629107981222,0.30113636363636365,0.30113636363636365,0.27249357326478146,176.0,213.0,160.0,123.0,0.0
263,gpt_4o_mini_one_shot,gpt-4o-mini_one,irony,0.07692307692307693,0.15625,0.15625,0.10309278350515463,64.0,130.0,120.0,54.0,0.0
264,gpt_4o_mini_one_shot,gpt-4o-mini_one,vulgarity,0.5106382978723404,0.3380281690140845,0.3380281690140845,0.4067796610169492,71.0,47.0,23.0,47.0,0.0
265,gpt_4o_mini_one_shot,gpt-4o-mini_one,threat,0.4444444444444444,0.5217391304347826,0.5217391304347826,0.48,23.0,27.0,15.0,11.0,0.0
266,gpt_4o_mini_one_shot,gpt-4o-mini_one,identify attack/name calling,0.21052631578947367,0.14285714285714285,0.14285714285714285,0.1702127659574468,28.0,19.0,15.0,24.0,0.0
267,gpt_4o_mini_one_shot,gpt-4o-mini_one,none,0.9287200832466181,0.7921011759485245,0.7921011759485245,0.8549874266554903,4507.0,3844.0,274.0,937.0,0.0
268,gpt_4o_mini_one_shot,gpt-4o-mini_one,entitlement,0.12121212121212122,0.17142857142857143,0.17142857142857143,0.14201183431952663,70.0,99.0,87.0,58.0,0.0
269,gpt_4o_mini_one_shot,gpt-4o-mini_one,insulting,0.27956989247311825,0.2988505747126437,0.2988505747126437,0.28888888888888886,174.0,186.0,134.0,122.0,0.0
270,one_shot,llama3.1_8b,bitter frustration,0.27564102564102566,0.23118279569892472,0.23118279569892472,0.25146198830409355,186.0,156.0,113.0,143.0,0.0
271,one_shot,llama3.1_8b,impatience,0.25,0.2857142857142857,0.2857142857142857,0.26666666666666666,126.0,144.0,108.0,90.0,0.0
272,one_shot,llama3.1_8b,mocking,0.1597222222222222,0.23711340206185566,0.23711340206185566,0.1908713692946058,97.0,144.0,121.0,74.0,0.0
273,one_shot,llama3.1_8b,irony,0.08823529411764706,0.2,0.2,0.12244897959183673,30.0,68.0,62.0,24.0,0.0
274,one_shot,llama3.1_8b,vulgarity,0.14130434782608695,0.7027027027027027,0.7027027027027027,0.23529411764705882,37.0,184.0,158.0,11.0,0.0
275,one_shot,llama3.1_8b,threat,0.35,0.5384615384615384,0.5384615384615384,0.42424242424242425,13.0,20.0,13.0,6.0,0.0
276,one_shot,llama3.1_8b,identify attack/name calling,0.022988505747126436,0.15384615384615385,0.15384615384615385,0.04,13.0,87.0,85.0,11.0,0.0
277,one_shot,llama3.1_8b,none,0.9418521177315147,0.7019796682718031,0.7019796682718031,0.8044144696505211,1869.0,1393.0,81.0,557.0,0.0
278,one_shot,llama3.1_8b,entitlement,0.03515625,0.4090909090909091,0.4090909090909091,0.06474820143884892,22.0,256.0,247.0,13.0,0.0
279,one_shot,llama3.1_8b,insulting,0.7,0.10144927536231885,0.10144927536231885,0.17721518987341772,69.0,10.0,3.0,62.0,0.0
280,one_shot,llama3.2_3b,bitter frustration,0.3283582089552239,0.11827956989247312,0.11827956989247312,0.17391304347826086,186.0,67.0,45.0,164.0,0.0
281,one_shot,llama3.2_3b,impatience,0.15833333333333333,0.30158730158730157,0.30158730158730157,0.20765027322404372,126.0,240.0,202.0,88.0,0.0
282,one_shot,llama3.2_3b,mocking,0.13392857142857142,0.15463917525773196,0.15463917525773196,0.14354066985645933,97.0,112.0,97.0,82.0,0.0
283,one_shot,llama3.2_3b,irony,0.00878594249201278,0.36666666666666664,0.36666666666666664,0.0171606864274571,30.0,1252.0,1241.0,19.0,0.0
284,one_shot,llama3.2_3b,vulgarity,0.07282913165266107,0.7027027027027027,0.7027027027027027,0.1319796954314721,37.0,357.0,331.0,11.0,0.0
285,one_shot,llama3.2_3b,threat,0.11764705882352941,0.7692307692307693,0.7692307692307693,0.20408163265306123,13.0,85.0,75.0,3.0,0.0
286,one_shot,llama3.2_3b,identify attack/name calling,0.005434782608695652,0.07692307692307693,0.07692307692307693,0.01015228426395939,13.0,184.0,183.0,12.0,0.0
287,one_shot,llama3.2_3b,none,0.9307692307692308,0.06474050294275013,0.06474050294275013,0.12106053026513257,1869.0,130.0,9.0,1748.0,0.0
288,one_shot,llama3.2_3b,entitlement,0.11764705882352941,0.18181818181818182,0.18181818181818182,0.14285714285714285,22.0,34.0,30.0,18.0,0.0
289,one_shot,llama3.2_3b,insulting,0.0,0.0,0.0,0.0,69.0,1.0,1.0,69.0,0.0
290,one_shot,mistral-nemo_12b,bitter frustration,0.2777777777777778,0.3763440860215054,0.3763440860215054,0.319634703196347,186.0,252.0,182.0,116.0,0.0
291,one_shot,mistral-nemo_12b,impatience,0.5428571428571428,0.15079365079365079,0.15079365079365079,0.2360248447204969,126.0,35.0,16.0,107.0,0.0
292,one_shot,mistral-nemo_12b,mocking,0.275,0.1134020618556701,0.1134020618556701,0.16058394160583941,97.0,40.0,29.0,86.0,0.0
293,one_shot,mistral-nemo_12b,irony,0.05263157894736842,0.03333333333333333,0.03333333333333333,0.04081632653061224,30.0,19.0,18.0,29.0,0.0
294,one_shot,mistral-nemo_12b,vulgarity,0.4473684210526316,0.4594594594594595,0.4594594594594595,0.4533333333333333,37.0,38.0,21.0,20.0,0.0
295,one_shot,mistral-nemo_12b,threat,0.23529411764705882,0.6153846153846154,0.6153846153846154,0.3404255319148936,13.0,34.0,26.0,5.0,0.0
296,one_shot,mistral-nemo_12b,identify attack/name calling,0.024242424242424242,0.3076923076923077,0.3076923076923077,0.0449438202247191,13.0,165.0,161.0,9.0,0.0
297,one_shot,mistral-nemo_12b,none,0.897982062780269,0.8571428571428571,0.8571428571428571,0.877087325485902,1869.0,1784.0,182.0,267.0,0.0
298,one_shot,mistral-nemo_12b,entitlement,0.06741573033707865,0.2727272727272727,0.2727272727272727,0.10810810810810811,22.0,89.0,83.0,16.0,0.0
299,one_shot,mistral-nemo_12b,insulting,0.5,0.043478260869565216,0.043478260869565216,0.08,69.0,6.0,3.0,66.0,0.0
300,one_shot,mistral_7b,bitter frustration,0.23529411764705882,0.021505376344086023,0.021505376344086023,0.03940886699507389,186.0,17.0,13.0,182.0,0.0
301,one_shot,mistral_7b,impatience,0.30120481927710846,0.3968253968253968,0.3968253968253968,0.3424657534246575,126.0,166.0,116.0,76.0,0.0
302,one_shot,mistral_7b,mocking,0.2875,0.23711340206185566,0.23711340206185566,0.2598870056497175,97.0,80.0,57.0,74.0,0.0
303,one_shot,mistral_7b,irony,0.125,0.03333333333333333,0.03333333333333333,0.05263157894736842,30.0,8.0,7.0,29.0,0.0
304,one_shot,mistral_7b,vulgarity,0.3181818181818182,0.3783783783783784,0.3783783783783784,0.345679012345679,37.0,44.0,30.0,23.0,0.0
305,one_shot,mistral_7b,threat,0.23333333333333334,0.5384615384615384,0.5384615384615384,0.32558139534883723,13.0,30.0,23.0,6.0,0.0
306,one_shot,mistral_7b,identify attack/name calling,0.03636363636363636,0.15384615384615385,0.15384615384615385,0.058823529411764705,13.0,55.0,53.0,11.0,0.0
307,one_shot,mistral_7b,none,0.8652219873150105,0.8758694489031568,0.8758694489031568,0.8705131613932465,1869.0,1892.0,255.0,232.0,0.0
308,one_shot,mistral_7b,entitlement,0.020618556701030927,0.09090909090909091,0.09090909090909091,0.03361344537815126,22.0,97.0,95.0,20.0,0.0
309,one_shot,mistral_7b,insulting,0.3424657534246575,0.36231884057971014,0.36231884057971014,0.352112676056338,69.0,73.0,48.0,44.0,0.0
310,one_shot,phi3_3.8b,bitter frustration,0.10714285714285714,0.0967741935483871,0.0967741935483871,0.1016949152542373,186.0,168.0,150.0,168.0,0.0
311,one_shot,phi3_3.8b,impatience,0.08955223880597014,0.047619047619047616,0.047619047619047616,0.06217616580310881,126.0,67.0,61.0,120.0,0.0
312,one_shot,phi3_3.8b,mocking,0.2,0.030927835051546393,0.030927835051546393,0.05357142857142857,97.0,15.0,12.0,94.0,0.0
313,one_shot,phi3_3.8b,irony,0.014675052410901468,0.4666666666666667,0.4666666666666667,0.028455284552845527,30.0,954.0,940.0,16.0,0.0
314,one_shot,phi3_3.8b,vulgarity,0.16666666666666666,0.08108108108108109,0.08108108108108109,0.10909090909090909,37.0,18.0,15.0,34.0,0.0
315,one_shot,phi3_3.8b,threat,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,13.0,13.0,12.0,12.0,0.0
316,one_shot,phi3_3.8b,identify attack/name calling,0.004010695187165776,0.23076923076923078,0.23076923076923078,0.00788436268068331,13.0,748.0,745.0,10.0,0.0
317,one_shot,phi3_3.8b,none,0.9239130434782609,0.0454788657035848,0.0454788657035848,0.08669046404895461,1869.0,92.0,7.0,1784.0,0.0
318,one_shot,phi3_3.8b,entitlement,0.020833333333333332,0.045454545454545456,0.045454545454545456,0.02857142857142857,22.0,48.0,47.0,21.0,0.0
319,one_shot,phi3_3.8b,insulting,0.059602649006622516,0.2608695652173913,0.2608695652173913,0.09703504043126684,69.0,302.0,284.0,51.0,0.0
320,one_shot,phi4_14b,bitter frustration,0.30357142857142855,0.27419354838709675,0.27419354838709675,0.288135593220339,186.0,168.0,117.0,135.0,0.0
321,one_shot,phi4_14b,impatience,0.24152542372881355,0.4523809523809524,0.4523809523809524,0.3149171270718232,126.0,236.0,179.0,69.0,0.0
322,one_shot,phi4_14b,mocking,0.232,0.29896907216494845,0.29896907216494845,0.26126126126126126,97.0,125.0,96.0,68.0,0.0
323,one_shot,phi4_14b,irony,0.09090909090909091,0.26666666666666666,0.26666666666666666,0.13559322033898305,30.0,88.0,80.0,22.0,0.0
324,one_shot,phi4_14b,vulgarity,0.32,0.43243243243243246,0.43243243243243246,0.367816091954023,37.0,50.0,34.0,21.0,0.0
325,one_shot,phi4_14b,threat,0.20833333333333334,0.7692307692307693,0.7692307692307693,0.32786885245901637,13.0,48.0,38.0,3.0,0.0
326,one_shot,phi4_14b,identify attack/name calling,0.032467532467532464,0.38461538461538464,0.38461538461538464,0.059880239520958084,13.0,154.0,149.0,8.0,0.0
327,one_shot,phi4_14b,none,0.9358541525995948,0.7415730337078652,0.7415730337078652,0.8274626865671642,1869.0,1481.0,95.0,483.0,0.0
328,one_shot,phi4_14b,entitlement,0.05263157894736842,0.22727272727272727,0.22727272727272727,0.08547008547008547,22.0,95.0,90.0,17.0,0.0
329,one_shot,phi4_14b,insulting,0.5294117647058824,0.13043478260869565,0.13043478260869565,0.20930232558139536,69.0,17.0,8.0,60.0,0.0
330,role_based,deepseek-14b,bitter frustration,0.24070021881838075,0.5913978494623656,0.5913978494623656,0.3421461897356143,186.0,457.0,347.0,76.0,0.0
331,role_based,deepseek-14b,impatience,0.4857142857142857,0.1349206349206349,0.1349206349206349,0.2111801242236025,126.0,35.0,18.0,109.0,0.0
332,role_based,deepseek-14b,mocking,0.23809523809523808,0.30927835051546393,0.30927835051546393,0.26905829596412556,97.0,126.0,96.0,67.0,0.0
333,role_based,deepseek-14b,irony,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0
334,role_based,deepseek-14b,vulgarity,0.7,0.1891891891891892,0.1891891891891892,0.2978723404255319,37.0,10.0,3.0,30.0,0.0
335,role_based,deepseek-14b,threat,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.25,13.0,3.0,1.0,11.0,0.0
336,role_based,deepseek-14b,identify attack/name calling,0.3333333333333333,0.07692307692307693,0.07692307692307693,0.125,13.0,3.0,2.0,12.0,0.0
337,role_based,deepseek-14b,none,0.8964950711938664,0.8758694489031568,0.8758694489031568,0.8860622462787551,1869.0,1826.0,189.0,232.0,0.0
338,role_based,deepseek-14b,entitlement,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0
339,role_based,deepseek-14b,insulting,1.0,0.028985507246376812,0.028985507246376812,0.056338028169014086,69.0,2.0,0.0,67.0,0.0
340,role_based,deepseek-8b,bitter frustration,0.2694805194805195,0.44623655913978494,0.44623655913978494,0.3360323886639676,186.0,308.0,225.0,103.0,0.0
341,role_based,deepseek-8b,impatience,0.21428571428571427,0.2619047619047619,0.2619047619047619,0.2357142857142857,126.0,154.0,121.0,93.0,0.0
342,role_based,deepseek-8b,mocking,0.17,0.35051546391752575,0.35051546391752575,0.22895622895622897,97.0,200.0,166.0,63.0,0.0
343,role_based,deepseek-8b,irony,0.19047619047619047,0.13333333333333333,0.13333333333333333,0.1568627450980392,30.0,21.0,17.0,26.0,0.0
344,role_based,deepseek-8b,vulgarity,0.6,0.24324324324324326,0.24324324324324326,0.34615384615384615,37.0,15.0,6.0,28.0,0.0
345,role_based,deepseek-8b,threat,1.0,0.23076923076923078,0.23076923076923078,0.375,13.0,3.0,0.0,10.0,0.0
346,role_based,deepseek-8b,identify attack/name calling,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.25,13.0,3.0,1.0,11.0,0.0
347,role_based,deepseek-8b,none,0.8955479452054794,0.8394863563402889,0.8394863563402889,0.8666114333057167,1869.0,1752.0,183.0,300.0,0.0
348,role_based,deepseek-8b,entitlement,1.0,0.045454545454545456,0.045454545454545456,0.08695652173913043,22.0,1.0,0.0,21.0,0.0
349,role_based,deepseek-8b,insulting,0.4,0.028985507246376812,0.028985507246376812,0.05405405405405406,69.0,5.0,3.0,67.0,0.0
350,role_based,gemma2_9b,bitter frustration,0.2099827882960413,0.6559139784946236,0.6559139784946236,0.318122555410691,186.0,581.0,459.0,64.0,0.0
351,role_based,gemma2_9b,impatience,0.0998003992015968,0.3968253968253968,0.3968253968253968,0.1594896331738437,126.0,501.0,451.0,76.0,0.0
352,role_based,gemma2_9b,mocking,0.31386861313868614,0.44329896907216493,0.44329896907216493,0.36752136752136755,97.0,137.0,94.0,54.0,0.0
353,role_based,gemma2_9b,irony,0.04819277108433735,0.13333333333333333,0.13333333333333333,0.07079646017699115,30.0,83.0,79.0,26.0,0.0
354,role_based,gemma2_9b,vulgarity,0.5,0.10810810810810811,0.10810810810810811,0.17777777777777778,37.0,8.0,4.0,33.0,0.0
355,role_based,gemma2_9b,threat,0.5,0.5384615384615384,0.5384615384615384,0.5185185185185185,13.0,14.0,7.0,6.0,0.0
356,role_based,gemma2_9b,identify attack/name calling,0.5,0.23076923076923078,0.23076923076923078,0.3157894736842105,13.0,6.0,3.0,10.0,0.0
357,role_based,gemma2_9b,none,0.9424460431654677,0.5607276618512573,0.5607276618512573,0.7031197584703119,1869.0,1112.0,64.0,821.0,0.0
358,role_based,gemma2_9b,entitlement,0.25,0.045454545454545456,0.045454545454545456,0.07692307692307693,22.0,4.0,3.0,21.0,0.0
359,role_based,gemma2_9b,insulting,0.4375,0.10144927536231885,0.10144927536231885,0.16470588235294117,69.0,16.0,9.0,62.0,0.0
360,role_based,gemma_7b,bitter frustration,0.18818380743982493,0.46236559139784944,0.46236559139784944,0.26749611197511663,186.0,457.0,371.0,100.0,0.0
361,role_based,gemma_7b,impatience,0.0890909090909091,0.3888888888888889,0.3888888888888889,0.14497041420118342,126.0,550.0,501.0,77.0,0.0
362,role_based,gemma_7b,mocking,0.18796992481203006,0.25773195876288657,0.25773195876288657,0.21739130434782608,97.0,133.0,108.0,72.0,0.0
363,role_based,gemma_7b,irony,0.018201284796573874,0.5666666666666667,0.5666666666666667,0.035269709543568464,30.0,934.0,917.0,13.0,0.0
364,role_based,gemma_7b,vulgarity,0.42857142857142855,0.4864864864864865,0.4864864864864865,0.45569620253164556,37.0,42.0,24.0,19.0,0.0
365,role_based,gemma_7b,threat,0.34615384615384615,0.6923076923076923,0.6923076923076923,0.46153846153846156,13.0,26.0,17.0,4.0,0.0
366,role_based,gemma_7b,identify attack/name calling,0.08333333333333333,0.07692307692307693,0.07692307692307693,0.08,13.0,12.0,11.0,12.0,0.0
367,role_based,gemma_7b,none,0.9222972972972973,0.14606741573033707,0.14606741573033707,0.25219399538106235,1869.0,296.0,23.0,1596.0,0.0
368,role_based,gemma_7b,entitlement,0.5,0.13636363636363635,0.13636363636363635,0.21428571428571427,22.0,6.0,3.0,19.0,0.0
369,role_based,gemma_7b,insulting,0.5,0.043478260869565216,0.043478260869565216,0.08,69.0,6.0,3.0,66.0,0.0
370,gpt_4o_mini_role_based,gpt-4o-mini_role,bitter frustration,0.2045977011494253,0.7235772357723578,0.7235772357723578,0.31899641577060933,492.0,1740.0,1384.0,136.0,0.0
371,gpt_4o_mini_role_based,gpt-4o-mini_role,impatience,0.17834394904458598,0.21052631578947367,0.21052631578947367,0.19310344827586207,266.0,314.0,258.0,210.0,0.0
372,gpt_4o_mini_role_based,gpt-4o-mini_role,mocking,0.26063829787234044,0.2784090909090909,0.2784090909090909,0.2692307692307692,176.0,188.0,139.0,127.0,0.0
373,gpt_4o_mini_role_based,gpt-4o-mini_role,irony,0.08035714285714286,0.140625,0.140625,0.10227272727272728,64.0,112.0,103.0,55.0,0.0
374,gpt_4o_mini_role_based,gpt-4o-mini_role,vulgarity,0.5135135135135135,0.2676056338028169,0.2676056338028169,0.35185185185185186,71.0,37.0,18.0,52.0,0.0
375,gpt_4o_mini_role_based,gpt-4o-mini_role,threat,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6086956521739131,23.0,23.0,9.0,9.0,0.0
376,gpt_4o_mini_role_based,gpt-4o-mini_role,identify attack/name calling,0.4,0.21428571428571427,0.21428571428571427,0.27906976744186046,28.0,15.0,9.0,22.0,0.0
377,gpt_4o_mini_role_based,gpt-4o-mini_role,none,0.9373501199040767,0.6938096294652762,0.6938096294652762,0.7973989544817034,4507.0,3336.0,209.0,1380.0,0.0
378,gpt_4o_mini_role_based,gpt-4o-mini_role,entitlement,0.2,0.07142857142857142,0.07142857142857142,0.10526315789473684,70.0,25.0,20.0,65.0,0.0
379,gpt_4o_mini_role_based,gpt-4o-mini_role,insulting,0.345679012345679,0.16091954022988506,0.16091954022988506,0.2196078431372549,174.0,81.0,53.0,146.0,0.0
380,role_based,llama3.1_8b,bitter frustration,0.18126272912423624,0.478494623655914,0.478494623655914,0.26292466765140327,186.0,491.0,402.0,97.0,0.0
381,role_based,llama3.1_8b,impatience,0.07464788732394366,0.42063492063492064,0.42063492063492064,0.12679425837320574,126.0,710.0,657.0,73.0,0.0
